DIM,Task,APPROVAL,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb
Remaining,,,-3.75,-7.48,-7.48,-10,-11,-7.48,-7.48,0,-7.5,7.5,7.52,0.02,7.52,-7.48,0.02,-7.48
Technical,TASK_T0686,Completed,0,7.48,7.48,10,11,7.48,7.48,15,15,15,7.48,7.48,7.48,7.48,7.48,7.48
Technical,TASK_T0109,Completed,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0436,Completed,135,105,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0641,Partial,0,0,0,0,0,150,150,150,150,150,150,150,150,150,150,150
EMP_0510,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,75,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,150,150,75,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0113,Completed,165,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0420,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,123,129.45,75,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,27,43.05,75,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0543,Completed,82.5,78.75,75,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0539,Completed,82.5,78.75,75,48,43.2,0,0,0,0,0,0,0,0,0,0,0
EMP_0617,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,255,150,172.5,150,150,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,-105,0,0,0,0,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0380,Completed,0,0,105,7.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0890,Completed,165,157.5,150,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,0,0,0,142.5,172.5,150,150,0,0,0,0,0,0,0,0,0
EMP_0268,,,,,,,,,,,,,,,,,,
Contracted Hours,,,132,126,120,120,138,120,120,132,126,138,132,126,132,120,126,120
Allocated Hours,,,132,126,120,120,138,120,120,132,126,138,132,126,132,120,126,120
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0215,Completed,132,126,120,120,138,120,120,132,126,138,132,126,132,120,126,120
EMP_0618,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,0,0,0,0,0,0,0,0,0,0,0
Allocated Hours,,,160.46,153.15,150.01,150,172.51,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,4.54,4.35,-0.01,0,-0.01,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0375,Completed,2.51,2.4,2.28,2.28,2.63,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0368,Completed,1.92,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0367,Completed,3.42,3.27,3.11,3.11,3.58,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0369,Completed,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0374,Completed,0,0,62.3,105,120.8,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0378,Completed,0,57.5,8.8,39.6,45.5,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0366,Completed,6.79,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0376,Completed,0.56,0.53,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0370,Completed,14.24,13.6,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0371,Completed,128.7,68.9,46.71,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0377,Completed,2.3,2.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0320,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
Remaining,,,0,0,0,0,0,0,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0117,Completed,165,157.5,150,150,172.5,150,0,0,0,0,0,0,0,0,0,0
EMP_0446,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0503,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,272.25,212.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,-107.25,-55.13,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0888,Completed,123.75,118.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0893,Completed,148.5,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0796,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,206.25,235.88,195,135,155.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Remaining,,,-41.25,-78.38,-45,15,17.25,135,135,148.5,141.75,155.25,148.5,141.75,148.5,135,141.75,135
Technical,TASK_T0736,Completed,0,0,0,15,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0911,Completed,57.75,55.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0727,Completed,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0809,Completed,0,39,60,60,69,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0048,Completed,66,63,60,60,69,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0892,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0504,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0209,,,,,,,,,,,,,,,,,,
Contracted Hours,,,150,112.5,150,150,165,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,147.26,108.36,149.98,148.92,164.99,150.02,150.08,165.01,157.5,172.53,165.66,156.75,165.5,165,157.5,150
Remaining,,,2.74,4.14,0.02,1.08,0.01,-0.02,-0.08,-0.01,0,-0.03,-0.66,0.75,-0.5,-15,0,0
Technical,,Completed,0,2.31,5.77,5.77,6.63,1.73,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0358,Completed,0,0,2.78,2.78,1.94,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0343,Completed,0,14.19,20.27,20.27,19.26,0,0,0,0,0,0,0,0,0,0,0
Technical,,Completed,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0347,Completed,0,0,2.59,2.59,2.33,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0356,Completed,0,0,3.85,3.65,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0327,Completed,0,0,2.42,2.42,2.66,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0333,Completed,0,0,2.73,4.77,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0326,Completed,0,2.29,3.05,3.05,0.61,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0382,Completed,1.54,1.16,1.54,1.54,1.7,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0332,Completed,13.64,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0340,Completed,0,0,0,1.15,3.61,3.28,3.28,3.61,3.45,3.78,0.16,0,0,0,0,0
Technical,TASK_T0322,Completed,3.97,8.5,11.33,11.33,12.47,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0360,Completed,0,2.31,5.77,5.77,0.87,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0330,Completed,10.11,7.58,10.11,10.11,7.08,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0378,Completed,103,54,44,49.5,84.7,130,131.8,144.9,138.3,151.5,149,141,149,150,157.5,150
Technical,TASK_T0390,Completed,15,11.25,15,15,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,0,0
Technical,TASK_T0331,Completed,0,0,5.56,5.56,3.89,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0355,Completed,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0336,Completed,0,0,3.85,3.65,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0481,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,105,142.5,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,79.11,55.92,89.39,140.53,173.98,123.92,41.96,33,0,0,0,0,0,0,0,0
Remaining,,,85.89,49.08,53.11,9.47,-1.48,26.08,108.04,132,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0504,Completed,0,1.88,7.13,7.5,8.63,0.38,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0018,Completed,26.7,16.99,29.28,45,51.75,45,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0520,Completed,1.27,1.05,1.42,1.5,1.73,1.5,1.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0982,Completed,0,0,10.5,15,17.25,5.25,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0031,Completed,0,0,0,8.1,20.7,17.1,8.1,0,0,0,0,0,0,0,0,0
Technical,TASK_T0001,Completed,0,0.6,1.43,1.5,1.73,1.5,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0788,Completed,0,0,0,3.43,4.93,4.07,2.36,0,0,0,0,0,0,0,0,0
Technical,TASK_T0507,Completed,0,0,3.38,22.5,25.88,19.13,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0392,Completed,15.12,9.62,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0757,Completed,2.1,4.2,5.7,6,6.9,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0851,Completed,33.92,21.58,28.5,30,34.5,30,30,33,0,0,0,0,0,0,0,0
EMP_0628,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,148.5,141.75,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0529,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0155,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,41.74,44.6,33,12,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,123.26,112.9,117,138,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0255,Completed,20.74,13.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0423,Completed,6,15.75,15,10.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0522,Completed,15,15.75,15,1.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0122,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0280,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,482.49,625.03,207.86,200.36,200.1,136.2,0,0,0,0,0,0,0,0,0,0
Remaining,,,-317.49,-467.53,-57.86,-50.36,-27.6,13.8,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0754,Completed,4.24,4.05,3.86,3.86,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0404,Completed,107.25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0116,Completed,0,0,0,0,138,120,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0573,Completed,165,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0115,Completed,165,157.5,150,142.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0576,Completed,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0555,Completed,24.5,23.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0528,Completed,0,35.1,54,54,62.1,16.2,0,0,0,0,0,0,0,0,0,0
EMP_0508,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,95.52,91.17,4.33,4.33,4.98,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,69.48,66.33,145.67,145.67,167.52,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0956,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0543,Completed,4.77,4.55,4.33,4.33,4.98,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0218,Completed,8.25,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0435,,,,,,,,,,,,,,,,,,
Contracted Hours,,,142.5,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,42.71,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,99.79,147.31,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0320,Completed,33,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0390,Completed,5.96,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0391,Completed,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0611,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,9.75,15,15,6.75,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,147.75,135,135,165.75,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0016,Completed,0,9.75,15,15,6.75,0,0,0,0,0,0,0,0,0,0,0
EMP_0512,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,30,0,0,0,0,0,0,0,0
Allocated Hours,,,60,148.95,180,150,45,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,105,8.55,-30,0,127.5,150,150,30,0,0,0,0,0,0,0,0
Technical,TASK_T0681,Completed,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0130,Completed,0,51.98,60,60,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0680,Completed,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0144,Completed,0,51.98,90,90,45,0,0,0,0,0,0,0,0,0,0,0
EMP_0219,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,112.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,112.5,150,150,172.5,150,150,165,157.5,172.5,165,156,165,150,157.5,150
Remaining,,,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
Technical,TASK_T0378,Completed,165,112.5,150,150,172.5,150,150,165,157.5,172.5,165,156,165,150,157.5,150
EMP_0194,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,42.9,25.27,0,25.5,29.32,25.5,25.5,28.05,0,0,0,0,0,0,0,0
Remaining,,,122.1,132.22,150,124.5,143.18,124.5,124.5,136.95,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0009,Completed,24.75,23.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0920,Completed,0,0,0,25.5,29.32,25.5,25.5,28.05,0,0,0,0,0,0,0,0
Technical,TASK_T0002,Completed,18.15,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0755,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0513,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0759,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,316.28,262.53,250.03,250.03,196.11,170.53,170.53,176.29,157.5,0,0,0,0,0,0,0
Remaining,,,-151.28,-105.03,-100.03,-100.03,-23.61,-20.53,-20.53,-11.29,0,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0854,Completed,87.45,83.47,79.5,79.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0847,Completed,22.58,21.55,20.53,20.53,23.61,20.53,20.53,11.29,0,0,0,0,0,0,0,0
Technical,TASK_T0849,Completed,165,157.5,150,150,172.5,150,150,165,157.5,0,0,0,0,0,0,0
Technical,TASK_T0484,Completed,41.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0008,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,141.59,135.16,126.47,154.97,182.53,83.72,83.72,82.5,0,0,0,0,0,0,0,0
Remaining,,,23.41,22.34,23.53,-4.97,-10.03,66.28,66.28,82.5,157.5,172.5,165,157.5,165,150,157.5,150
Technical,,Completed,9.59,9.16,8.72,8.72,10.03,8.72,8.72,0,0,0,0,0,0,0,0,0
Technical,TASK_T0840,Completed,82.5,78.75,75,75,86.25,75,75,82.5,0,0,0,0,0,0,0,0
Technical,TASK_T0540,Completed,0,0,0,71.25,86.25,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0456,Completed,49.5,47.25,42.75,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0159,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,49.5,47.25,43.8,25.5,20.7,3.6,0,0,0,0,0,0,0,0,0,0
Remaining,,,115.5,110.25,106.2,124.5,151.8,146.4,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0291,Completed,0,0,15.3,18,20.7,3.6,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0262,Completed,24.75,23.63,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0177,Completed,24.75,23.63,15,7.5,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0580,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,19.51,16.97,13.03,13.03,14.98,44.53,44.53,14.33,13.68,8.47,0,0,0,0,0,0
Remaining,,,145.49,140.53,136.97,136.97,157.52,105.47,105.47,150.67,143.82,164.03,165,157.5,165,150,157.5,150
Technical,TASK_T0516,Completed,0,0,0,0,0,31.5,31.5,0,0,0,0,0,0,0,0,0
Technical,TASK_T0485,Completed,5.18,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Planning,TASK_T0452,,0.88,0.84,0.8,0.8,0.92,0.8,0.8,0.88,0.84,0.52,0,0,0,0,0,0
Planning,TASK_T0994,,13.44,12.83,12.22,12.22,14.06,12.22,12.22,13.44,12.83,7.94,0,0,0,0,0,0
EMP_0215,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,165,154.5,105,207,224.25,180,180,115.5,31.5,34.5,33,31.5,33,30,31.5,30
Remaining,,,0,3,45,-57,-51.75,-30,-30,49.5,126,138,132,126,132,120,126,120
Technical,TASK_T0736,Completed,33,28.5,15,30,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0437,Completed,0,0,0,12,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,15,15.75,15
Technical,TASK_T0516,Completed,0,0,0,75,86.25,75,75,0,0,0,0,0,0,0,0,0
Technical,TASK_T0064,Completed,115.5,110.25,75,75,86.25,75,75,82.5,0,0,0,0,0,0,0,0
Technical,TASK_T0880,Completed,16.5,15.75,15,15,17.25,0,0,0,0,0,0,0,0,0,0,0
EMP_0350,,,,,,,,,,,,,,,,,,
Contracted Hours,,,127.5,82.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,141,82.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Remaining,,,-13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0650,Completed,132,82.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0436,Completed,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0750,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0564,,,,,,,,,,,,,,,,,,
Contracted Hours,,,33,31.5,30,30,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,33,31.5,30,30,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
EMP_0448,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,10.58,10.1,9.62,9.62,11.06,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,154.42,147.4,140.38,140.38,161.44,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Technical,TASK_T0543,Completed,10.58,10.1,9.62,9.62,11.06,0,0,0,0,0,0,0,0,0,0,0
EMP_0532,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,176.55,168.52,115.5,108,94.88,45,45,49.5,47.25,51.75,49.5,47.25,49.5,30,31.5,30
Remaining,,,-11.55,-11.02,34.5,42,77.63,105,105,115.5,110.25,120.75,115.5,110.25,115.5,120,126,120
Technical,TASK_T0018,Completed,18.15,17.32,16.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0409,Completed,33,31.5,30,30,34.5,30,30,33,31.5,34.5,33,31.5,33,30,31.5,30
Technical,TASK_T0302,Completed,33,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0987,Completed,16.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0989,Completed,16.5,15.75,15,15,17.25,15,15,16.5,15.75,17.25,16.5,15.75,16.5,0,0,0
Technical,TASK_T0410,Completed,41.25,39.38,37.5,37.5,43.13,0,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0780,Completed,18.15,17.32,16.5,9,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0639,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,157.5,165,157.5,172.5,165,157.5,0,0,0,0
Allocated Hours,,,165,78.75,217.5,300,345,300,236.25,82.5,39.38,43.13,41.25,39.38,0,0,0,0
Remaining,,,0,78.75,-67.5,-150,-172.5,-150,-78.75,82.5,118.13,129.38,123.75,118.13,0,0,0,0
Technical,TASK_T0577,Completed,165,78.75,75,75,86.25,75,78.75,82.5,39.38,43.13,41.25,39.38,0,0,0,0
Technical,TASK_T0319,Completed,0,0,60,75,86.25,75,0,0,0,0,0,0,0,0,0,0
Technical,TASK_T0349,Completed,0,0,82.5,150,172.5,150,157.5,0,0,0,0,0,0,0,0,0
EMP_0119,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remaining,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
EMP_0040,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,157.5,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,206.25,196.88,112.5,112.5,129.38,112.5,112.5,123.75,78.75,86.25,82.5,78.75,82.5,75,0,0
Remaining,,,-41.25,-39.38,37.5,37.5,43.13,37.5,37.5,41.25,78.75,86.25,82.5,78.75,82.5,75,157.5,150
Technical,TASK_T0840,Completed,41.25,39.38,37.5,37.5,43.13,37.5,37.5,41.25,0,0,0,0,0,0,0,0
Technical,TASK_T0214,Completed,82.5,78.75,75,75,86.25,75,75,82.5,78.75,86.25,82.5,78.75,82.5,75,0,0
Technical,TASK_T0782,Completed,82.5,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMP_0191,,,,,,,,,,,,,,,,,,
Contracted Hours,,,165,135,150,150,172.5,150,150,165,157.5,172.5,165,157.5,165,150,157.5,150
Allocated Hours,,,195.48,159.94,328.88,427.5,405.38,337.5,337.5,371.25,354.38,388.13,371.25,354.38,371.25,324,283.5,270
Remaining,,,-30.48,-24.94,-178.88,-277.5,-232.88,-187.5,-187.5,-206.25,-196.88,-215.63,-206.25,-196.88,-206.25,-174,-126,-120
